Gene	A0106_T	A0113_T	A0135_T	A0136_T	A0156_T	A0167_T	A0169_T	A0179_T	A0180_T	A0181_T	A0184_T	A0187_T	A0188_T	A0200_T	A0204_T	A0205_T	A0209_T	A0214_T	A0234_T	A0241_T	A0265_T	A0273_T	A0282_T	A0287_T	A0312_T	A0313_T	A0353_T	A0373_T	A0375_T	A0378_T	A0383_T	A0394_T	A0395_T	A0411_T	A0421_T	A0504_T	A0526_T	A0568_T	A0605_T	A0614_T	A0629_T	A0673_T	A0680_T	A0695_T	A0715_T	A0738_T	A0740_T	A0743_T	A0760_T	A0794_T	A0804_T	A0811_T	A0825_T	A0847_T	A0927_T	A0933_T	A0934_T	A0978_T	A0982_T	A1020_T	A1063_T	A1126_T	A1156_T	A1159_T	A1170_T	A1177_T	A1183_T	A1184_T	A1191_T	A1195_T	A1197_T	A1210_T	A1211_T	A1217_T	A1220_T	A1223_T	A1230_T	A1232_T	A1245_T	A1253_T	A1270_T	A1287_T	A1301_T	A1303_T	A1314_T	A1319_T	A1320_T	A1336_T	A1346_T	A1347_T	A1358_T	A1359_T	A1360_T	A1369_T	A1380_T	A1381_T	A1403_T	A1423_T	A1430_T	A1434_T	A1444_T	A1459_T	A1461_T	A1462_T	A1463_T	A1479_T	A1485_T	A1511_T	A1532_T	A1538_T	A1543_T	A1545_T	A0118_T	A0121_T	A0128_T	A0132_T
ALAD	46.84641181	15.62790767	34.98602614	52.95876152	38.10293969	64.48482642	42.23255941	29.16401088	60.25523258	23.45919663	66.80024984	73.35500097	75.96807107	45.02642635	56.96766146	56.11752668	40.45921586	48.64505851	48.10581444	79.66766702	49.62115324	29.07543334	19.9106465	54.98256715	54.00885113	48.61897441	61.82603086	59.24899021	35.45009967	76.20895566	16.35431201	55.93466184	60.81878894	49.90641741	38.16796731	71.49557554	69.36817562	78.72155261	69.39135428	71.32764899	76.96035947	68.47758713	57.54422784	32.96579198	72.43005507	56.625483	41.51839391	54.64242235	42.0152456	26.02018306	29.51039514	65.39313464	52.63394236	69.28925698	26.86702861	27.64395042	51.11397227	80.49554125	46.16614278	71.548282	17.32325151	56.44924342	11.29903464	44.44294394	54.93085234	57.36092248	43.09060107	67.4570836	67.08560724	78.3203355	58.3617827	70.53649627	35.62550718	61.0148683	33.39048366	68.99300295	37.88970326	53.57764499	57.06891143	51.14672152	49.39745574	69.94930356	81.90754285	87.85879751	66.37598924	66.84894631	40.16222599	50.82495496	25.08228972	34.55348263	26.33157236	31.46470004	89.74889219	38.2821361	72.49855919	20.78326835	36.17500049	75.7099001	49.35891379	75.303386	27.17796431	25.31774518	52.0687443	106.9168622	90.65712259	55.51034601	70.66896772	46.48076512	53.04525299	46.32682512	66.49500871	73.59705282	29.05082098	11.59986384	52.8132314	27.99529083
ALAS1	37.31342205	40.00322137	45.90420068	55.54238922	42.38714503	50.81889275	38.58061517	46.51117157	46.2695946	40.11266023	52.74231502	45.77205967	61.14799934	40.40364356	45.5335983	54.33005251	51.67237523	43.21766952	37.29954373	41.60623476	42.44193734	43.07713025	39.62593477	38.58410009	39.11767396	42.19669685	56.06128432	48.52444032	59.33481134	41.89917218	41.12320906	43.62627536	49.5376013	55.88292413	28.63591056	50.53524858	57.93365882	53.91273075	43.34246481	44.82701183	53.05319816	61.39868682	39.21434093	59.20824426	47.14284294	41.92948279	47.54013565	49.56487936	44.75710659	65.89024844	66.07730579	39.05644638	40.27522445	59.74869224	76.65140516	52.00133827	65.84857434	46.68223351	51.81318896	71.36441712	46.16461613	63.55772613	68.06129626	55.40884588	61.98609068	36.26926307	49.03602435	48.57667789	54.79778376	43.31491359	39.1353769	49.29604062	50.52672567	47.72167806	54.04845564	43.88106448	57.02535446	53.83032062	43.85484802	54.46894503	53.38938268	39.05300008	57.57034913	50.66483615	52.55141541	51.5788488	31.86834725	46.19983622	44.31510007	45.93742695	49.07115721	50.80189928	47.61046176	43.24228484	48.22690015	38.65667648	38.49614418	64.53769971	53.80281511	63.52831955	67.53570299	51.04826064	74.43839055	65.40610935	66.30542042	64.45869359	55.88025744	56.03421615	87.43873481	53.35224542	58.17977667	51.55958987	62.30498562	62.1280372	45.56387811	47.94279499
ALAS2	40.1230861	0	5.431412096	0	0	0	15.73877893	10.44110074	0.342634555	0.086201249	11.47221124	0.161902561	16.04687141	8.040218705	13.72046438	0.499817457	9.341569765	23.71979294	8.929002467	6.496802899	5.389524765	12.18218719	18.31242814	9.183305009	6.889059791	8.173478984	42.96751683	0.195182657	17.25580571	25.90496593	0	0.174724104	0.337051438	4.4481883	119.5102462	0.113316599	20.93010975	20.09381308	64.98004379	152.7361929	74.98688897	0.252124575	115.1678403	0.244359488	0.638551057	2.298065543	3.910329384	6.646611555	0.627167219	0.589694143	44.13443616	75.06740427	8.802291617	0.332362284	0.555335475	0.581048379	0.116917074	3.751024238	5.117149995	2.662179723	1.411543174	0.586567254	0.839720223	7.833735675	0.227942151	1.861884886	5.451035651	0.296640664	0.591189115	0.366712398	0.60228916	2.950213816	14.13477527	0	3.092669207	0.130056565	0	0	0.334551508	0	0.132066625	0.316860899	0.50716283	0	0.27297787	0.336317488	0.057469075	0.053818842	0.133094218	0.210609041	0.063658197	0.103900571	0.052734862	0.064896752	0.972902181	0.44549974	0.168226952	0.109865838	0.122791951	0	0	0.171081112	0	0.378758865	0.129328054	0.504697976	0.053645315	0.537965895	0.178331765	7.932726889	0.198094561	0.363623129	0.266627929	0.13393776	0	0.515923265
ALB	0.868323952	0.744779908	5.001024391	0.879481359	1.810255138	0.620915141	0.236265395	1.163204471	0.882970543	2.480573885	0.642694167	1.216901906	0.996454174	6.481539036	1.597485928	2.604685873	1.574603207	2.367258489	0.448077024	0.368540878	0.903338255	0.970219854	0.351124974	0.482264576	0.95777982	21.43563059	0.273217134	1.221538506	3.993988147	1.464714828	2.434143431	0.30017645	0.506673317	0.280440319	0.195977318	2.092790671	0.617304399	0.714812137	0	0	0	1.840890282	0	0.61063304	0.724824929	0	0	0	29.94746305	15.30498635	0.558304531	0.281790217	0.194430332	0.367070941	1.389620409	2.786760532	0.276187763	0.79088757	0.179413808	0	0.173216766	0.423244088	0.527795655	0.491181665	0.37202493	0.319872292	11.93525721	1.035184733	0.169277398	0.567011541	0.446817081	0.47368923	0	0.568495949	0.144156955	3.044336019	2.343981913	1.121889542	0.546022317	0.398980121	1.09663884	0.272183911	1.077669208	1.160115759	2.321434508	1.516710014	0.78985613	1.433144042	1.057534931	14.73439393	0.437459772	3.503090799	1.381629035	1.059181443	0.98320494	1.387232536	0.842958453	0.684217978	3.287411383	0.375943327	2.742097482	0.661315007	0.314217374	0	0.388825363	0.551773342	1.843255708	44.11257317	0.136166409	0.403473694	0.340326955	0.291529211	0.687101179	0.70949168	1.177694277	4.874966077
ALCAM	243.9606308	754.6913701	999.7889303	200.4978532	291.6753287	120.8685465	99.40623343	415.8028273	232.3408822	1098.51895	231.5158269	257.4755381	203.1253556	406.3210857	314.7354717	239.4489764	273.6874383	180.0484154	62.16055564	107.3704584	191.1768116	502.70014	160.1086175	113.2611002	1072.492536	342.4597605	118.8270679	115.5387501	304.6424844	37.85248482	353.0554719	52.25310471	167.1125622	332.0562363	9.327142174	78.77555386	73.9914749	96.5427597	90.0636007	94.69625768	105.5403248	134.8825838	15.84900918	105.1157233	59.28892682	113.3649813	92.32147517	64.35776777	254.3724394	441.9681094	58.91679909	41.66218329	56.06414577	67.12210094	414.4910337	301.8159629	297.0030556	58.72889587	88.16949027	135.9647548	168.7459557	89.22693764	833.6266991	144.3475816	155.8967497	140.1935773	443.8665434	156.5698094	111.7486993	92.92984217	122.8038546	104.6999053	332.2052487	317.8651748	235.8816576	199.7957143	611.4222019	143.0029976	267.7471055	193.5065492	126.786217	89.08183194	187.2634553	122.2303628	71.43969078	108.7975425	109.027214	928.5767586	165.4780345	302.4992125	360.9045885	217.0256543	141.9496871	219.3601816	118.434046	143.2478509	94.88078157	185.9419747	279.0360033	120.3317391	276.1330663	68.69840851	192.8907135	127.4615273	106.7595033	249.2042474	180.1008793	471.7243848	78.24595869	133.6625449	127.6627025	148.5427743	698.8841812	1070.653529	114.3733555	321.7301835
ALDH16A1	21.90584095	43.4797079	21.76033449	32.60252391	28.43676914	27.76415341	33.14616022	42.4866157	27.83764792	36.66871522	20.80366228	32.96499921	31.30905567	44.42050365	12.20209822	25.94957404	29.24555675	54.6746628	31.23265177	50.66650487	39.9701065	25.09952455	26.1630254	34.88554949	25.35637414	39.13632968	50.53677833	30.371071	31.96651762	57.50647219	10.2226532	27.73723063	20.07421013	45.25886182	62.439318	62.6865852	70.82635915	28.43683818	55.49084306	27.0260182	28.56819456	28.66106445	64.71099297	32.17891663	62.46948115	39.18219363	86.27458597	60.88510138	66.72124463	62.89260111	40.43715668	58.93825622	76.44878523	60.52952569	43.02944976	35.40584269	68.42391608	48.60767989	74.56826316	46.04400811	21.44461575	58.75270365	44.81964972	47.85432863	72.64709073	22.57442134	70.74036578	35.37972964	56.16713102	50.51232341	22.6945909	39.10191486	30.56282244	20.91031073	50.51620412	22.61501736	27.43139673	25.89854162	30.56197657	27.19552641	30.03782019	21.39668756	19.58863352	31.56263925	30.4366009	16.88337664	15.81049555	31.60329577	22.48387162	20.40350127	17.63934954	22.18465774	25.89852623	21.21897629	22.5300825	13.99614379	10.13043089	24.2747666	19.70935619	33.18047954	28.22507069	32.63966126	20.18868316	43.29742271	49.53272102	37.77699663	28.18825855	54.26424285	88.08410141	43.36664472	22.37509708	36.52429087	32.03572848	23.60692287	20.61974971	56.2296426
ALDH18A1	111.4003277	172.8851824	157.6698827	117.3627358	116.008855	125.3412887	118.7142995	152.7452596	116.4002874	160.372011	118.3814955	99.29088715	141.8173561	137.6311412	136.3828935	144.3120917	142.8761168	93.1020195	90.67329726	123.3845379	112.732893	199.0660804	115.1253731	107.5572503	136.8859683	173.1296398	152.8984274	132.5950137	310.9144619	116.7049589	222.2152164	119.1133795	138.3181878	176.5922525	110.2517021	113.4883316	120.8492375	150.4791192	142.0604426	111.0805168	115.9004412	160.2801504	128.2123251	136.4056716	146.4960399	116.3346119	125.3556274	143.7116967	215.898562	250.343906	149.6158745	147.3426993	108.1834652	124.9987157	217.6197697	184.7506188	213.0722899	118.1155945	118.4927039	144.5625496	257.4459703	158.7707855	192.5503364	192.072128	140.5499941	103.4684758	155.4638869	127.0445668	124.4341387	111.7928435	89.87842614	150.5798216	120.4404142	145.2037266	168.8641817	158.8657915	136.7117182	112.9063468	169.1024033	143.3610188	131.4602691	114.2547058	147.5707107	110.1824277	127.7272087	92.25094044	66.57564364	119.5340081	99.13884331	137.875033	165.6260853	158.6885008	136.4489219	122.856599	144.0071339	92.55068539	105.0272344	141.7840523	141.524732	134.6719642	268.1862107	130.1769042	162.2009188	165.322058	140.3177229	160.5208804	144.5376976	244.7375225	122.9764511	249.4526265	135.7137783	139.0967817	161.6520587	227.0713809	133.7821011	127.1086801
ALDH1A1	223.358632	59.45652896	95.23519881	168.9077003	232.1396373	190.526507	322.715574	167.8636286	180.5060763	54.35111284	57.30473468	87.49372029	53.75843964	52.88980994	250.951853	135.0856663	142.3284743	105.3938302	198.6891324	152.6621003	200.7744327	92.10159938	128.5803565	349.0407918	66.15871801	828.7255187	141.2293689	313.4269931	119.7763983	260.2347855	185.4694869	460.8966354	126.7727513	78.32622562	617.4015559	149.1200647	94.94332193	152.7654367	94.70798323	60.71941465	72.42670971	237.4230594	254.0446425	48.61780209	337.7708104	179.0829771	228.0592131	158.2290031	605.7484933	17.74184487	121.0370316	199.8326526	351.978615	211.1673313	66.72460573	191.2957164	64.60468206	175.8553716	124.6773978	85.11963433	137.9129184	273.4567083	10.17431184	135.745576	301.7938127	124.8686401	116.8617231	145.236408	197.1244565	261.1758477	89.16037656	199.9228508	24.55145097	119.3918809	81.55593886	138.9298768	253.8648712	141.0742185	157.50729	172.9929344	158.7786176	244.1961459	112.8039171	148.8203138	244.4242923	136.0137648	111.8495721	38.58421652	141.0188858	96.29147033	62.44516681	88.61100879	116.9019681	130.3073918	144.2615999	63.67025534	152.3105195	86.66152778	398.0233785	181.1763987	112.1259728	232.5524474	110.342068	213.9570682	118.6082558	74.79307879	121.6224516	83.51395564	191.6172836	90.21927995	157.7366032	175.1838325	113.5802736	91.35142463	202.5768007	92.94598674
ALDH1A2	131.2611641	569.3674599	21.17328704	48.95062925	55.50270232	86.67037299	130.9666642	29.8618322	74.57360087	30.88493155	56.65649101	190.8967006	34.90859232	14.82542998	57.7714269	22.16561548	32.21874756	43.43191526	54.69485373	52.03726448	54.44508992	24.43615861	44.00558565	81.27118233	309.9455474	14.5446055	40.04018171	65.03130613	9.06280967	58.92435527	11.70129946	71.44056851	39.62195648	10.76684436	77.38368847	64.44777567	45.45508525	61.46643183	22.44814385	16.02773649	27.87856003	48.80571261	78.54414868	17.71960095	77.73018326	48.55432937	46.23997477	40.20380162	9.365398242	7.206003382	28.27424134	70.03558763	87.84410609	55.69102573	42.33194947	18.82856224	11.55202884	31.06544217	75.02545062	27.07848492	15.72947077	37.69939027	21.96214419	38.36484812	64.91918684	58.12028251	15.5778772	44.90110066	53.34727349	59.51937926	62.72279761	71.62106995	72.83739824	226.6148735	31.31568333	123.9065171	214.7604991	69.98527138	123.004689	79.37633504	46.99093666	66.10720908	199.6370107	113.0535225	57.76745573	33.92001677	61.00307199	339.8001474	40.44000321	42.36860587	28.64513257	33.47729393	139.3342975	70.47160113	64.32012225	15.09416198	46.85979416	48.30679818	49.21632692	50.91641608	21.91975984	57.72564215	62.6743942	59.47143543	52.76939061	66.42744809	38.29299228	13.78803967	29.1628978	23.53956808	75.66025564	45.63988084	22.60342964	23.64356548	63.58443938	23.09249451
ALDH1A3	551.7836776	1741.067296	1103.400051	415.9834953	356.8242942	384.567968	584.3167165	343.1398635	386.5833993	1877.996402	540.7931472	486.9814207	562.1705468	1510.399621	414.5571782	239.6681263	578.1329663	269.1911577	274.5831605	452.769585	472.1757627	900.046608	246.2337249	350.5938803	1020.650183	415.0735572	372.6593133	431.8932933	505.0948264	472.8509536	537.7597689	488.6324461	492.116718	934.8043634	302.1354481	369.79656	275.4304816	373.7397407	399.4676632	421.6599626	436.7132756	580.2310811	388.1178408	411.6187977	525.6558591	408.291299	229.1167486	417.3365543	583.6122338	840.7920876	311.4908031	270.3020636	329.8370729	472.6334923	1635.226659	298.9089807	1062.28925	325.6344929	351.3759479	381.7386224	1283.679198	319.0875118	718.274322	454.6000018	209.9552508	336.1351277	1387.284455	589.4663313	420.3330143	480.5319859	378.46598	596.8017039	128.9090694	762.8064079	1011.026564	582.4306226	322.391168	445.5118978	585.745593	420.82181	457.022825	530.1868153	422.466372	285.9685994	489.7310004	398.3323297	276.2098548	2097.756661	339.7305314	1422.712251	1822.218148	612.1269062	537.9607852	632.8808475	387.3939064	67.34287185	327.6567635	860.0283465	367.3834212	540.6578762	1081.979841	352.0145489	873.8365105	332.8837535	492.9171179	1854.029613	723.970117	1069.886447	244.6776944	724.8984257	735.4195588	536.3833765	685.8617858	1288.846197	421.0468842	1782.353447
ALDH1B1	146.0722169	70.76466205	70.61576008	50.12022103	38.66645854	80.39049286	143.559875	95.71566348	60.4841337	70.62121003	52.71491319	77.03235022	47.95147553	44.59723058	43.53275287	48.12009008	66.6957693	65.31474103	186.4144935	144.2187326	91.93846812	58.94261255	230.5908784	86.38103646	58.2391608	116.2708892	98.0972626	114.6483818	89.17429874	188.578564	54.90436755	104.2841028	60.90781893	96.69504831	72.19213606	111.9237898	118.1029371	93.41698508	86.85884056	45.22873581	53.25152511	114.4623812	175.6952192	305.2692274	69.73191773	136.1728095	153.8150319	134.1619185	105.5124308	55.5448154	188.7416628	56.74876337	189.9026621	119.2530241	101.3550489	72.66048509	84.38333214	55.53795785	146.5150118	95.9960148	61.29723598	111.5879673	96.86902157	149.887536	153.9457668	64.9682142	86.02208966	61.47479833	136.2097888	106.0926773	73.21012963	88.87002642	47.79595227	82.79604544	91.03384525	86.1582496	109.1410417	63.45221316	117.0599269	192.3414061	162.3169792	92.05549247	55.00824579	104.446379	96.46537865	58.64014239	90.14476196	53.35172994	67.28061088	69.0174004	57.42011247	98.64888349	83.75773873	260.7434906	106.7005575	71.20401121	64.48244662	50.97484113	85.20968229	89.06675402	132.7830302	100.5181209	240.5715668	387.1777663	76.41091697	80.91798793	101.9028203	65.93342025	115.7999694	105.3571025	97.32807319	126.4042814	148.6951025	107.8240152	112.5459361	97.26187008
ALDH1L1	16.40989029	4.689407616	4.366706162	13.85986642	6.885502507	16.83261072	7.38928451	5.136276496	41.03675127	24.03982812	9.601398814	5.073835017	5.355446006	42.12340749	13.42666567	18.66345135	3.558310162	40.224808	4.307373141	27.5958507	14.50326662	21.21132029	8.290543829	26.20801419	10.3014131	11.91946811	10.67026845	20.89331853	23.56666537	16.07266106	31.6785137	16.99433022	19.85963507	25.01294885	30.63440129	11.67775632	31.68688845	18.63808998	12.45407328	5.958982902	16.82250807	14.06251417	17.69849006	58.48922661	31.57502645	10.09250256	12.83224534	31.34809972	2.061164926	11.17322592	12.46742311	17.48072042	9.634944565	14.81289806	25.56262685	13.8218438	31.85110036	40.24888114	13.95725576	10.13061578	15.86961061	16.74375062	50.72295809	17.43648158	17.97898947	33.41181847	28.78323985	29.24700049	14.48866215	20.74072056	6.028184865	10.57604098	11.59305633	14.56917194	44.97804689	24.42438425	16.83013333	11.27994855	14.84315265	16.29267745	17.65066406	15.3570984	20.49004567	22.79641405	32.74535468	5.118576036	13.50422438	32.92381233	12.51304672	5.998718713	2.361091291	25.65872253	29.54959878	8.455071859	13.5554138	9.333768765	7.503269304	6.537956035	22.81028522	10.21669582	14.65414909	14.37760171	6.173046148	20.12762939	12.63965682	6.850106941	14.12947452	4.283208985	7.777210045	12.55752749	12.8346193	35.89659734	1.038998892	12.00020383	18.24585661	16.69828986
ALDH1L2	8.984677551	3.109399859	5.429412421	12.9571367	12.27926859	21.32214523	40.46954346	9.49935859	14.89975996	7.955823111	3.510297418	5.249305164	5.314474126	3.074004289	9.758381364	8.355312073	9.380107066	11.21902721	35.36594295	14.69280298	15.9136141	11.30429978	26.0651594	22.78361859	2.911551788	3.822782521	9.503196957	18.3282696	2.69233797	25.01306655	4.208825097	23.83982746	6.147471802	3.331076532	16.93625168	12.29880225	7.859940857	10.63721247	5.350601964	4.551132804	3.438453318	14.08257034	21.47988005	5.192206604	21.29393324	18.89129951	12.91097067	8.953493487	5.580519336	1.74685039	10.12006394	12.25471743	14.04132287	11.35939145	3.964870266	6.84267143	3.797764778	6.907560914	10.10568565	4.290970296	5.625571507	9.466136242	1.19307531	7.614532397	10.71551542	9.809512695	3.886862388	7.05339909	15.60359169	10.23268023	6.129712021	10.72751335	16.99751901	7.817997328	3.971299457	16.70341564	8.656165502	7.631532406	14.09112225	17.27428465	19.43365003	18.03150799	4.581605245	6.822009745	16.64774354	8.075761808	15.25768956	4.960683527	12.02052063	4.375623373	6.19571165	5.336414955	7.958008072	12.30581197	8.608843544	2.536424258	8.583137138	4.523454739	9.929788196	14.14609858	3.633790102	22.05771943	7.853075199	11.14538656	6.717314347	5.251980237	8.359031882	5.008068306	12.06509493	6.530707708	11.1460992	11.59929536	6.129641498	4.751990651	15.90218811	7.242951045
